quarter,net_income,net_rev,prof_margin_system
2004Q1,2403.518,29348.289999999997,0.08189635580130905
2004Q2,2139.559,29022.701699999998,0.07372018711821031
2004Q3,2556.911,32091.8591,0.07967475464829023
2004Q4,2595.1620000000003,28841.8498,0.08997904149684603
2005Q1,3023.431,31257.7751,0.09672572632976684
2005Q2,3460.127,32627.435,0.1060496174461768
2005Q3,3810.1688999999997,34016.9711,0.11200788244194967
2005Q4,4297.368,31333.5729,0.13714899394700056
2006Q1,3909.159,39318.5433,0.09942278304089665
2006Q2,5921.23,43067.5231,0.13748712658146806
2006Q3,4781.437,44578.4825,0.10725885521114363
2006Q4,1700.93,46271.4031,0.03675985351738772
2007Q1,4780.32,46780.93,0.10218522804057123
2007Q2,6223.236,46016.734,0.13523854170093863
2007Q3,6043.171,48680.285,0.12414000862977692
2007Q4,6053.665000000001,49715.827,0.12176534848751487
2008Q1,6202.896,51189.351,0.12117551558721655
2008Q2,7140.589,59114.607,0.12079229419557842
2008Q3,6436.867,55713.32,0.11553551287196671
2008Q4,6469.2210000000005,79104.398,0.08178080060731896
2009Q1,6872.838,112744.138,0.060959603948544085
2009Q2,6031.722,84951.01000000001,0.0710023577118153
2009Q3,8084.309,86788.594,0.09314944081246437
2009Q4,6824.893,85200.669,0.08010374895060977
2010Q1,10416.67,94422.441,0.11031985500141857
2010Q2,9910.773000000001,89766.303,0.11040638489924222
2010Q3,10530.706,94006.90299999999,0.11202056087306696
2010Q4,10085.212,103636.43299999999,0.09731338399112985
2011Q1,12433.533,109864.227,0.11317180614213943
2011Q2,11849.583,112320.23999999999,0.10549819872179762
2011Q3,10949.525,124424.99599999998,0.08800100745030365
2011Q4,12281.699999999999,136111.572,0.09023259242057685
2012Q1,11848.244999999999,127412.755,0.09299104316518388
2012Q2,11050.808,128316.711,0.08612134704730705
2012Q3,11283.043,129831.694,0.08690515121831499
2012Q4,10967.706,125896.318,0.08711697191970301
2013Q1,11575.235,129044.744,0.08969939139869192
2013Q2,11415.849,121049.07299999999,0.09430761192198474
2013Q3,17083.291,131062.937,0.13034417960586372
2013Q4,12406.276,135551.294,0.09152458551963362
2014Q1,13374.059,141753.593,0.09434723111392315
2014Q2,13266.907,147833.329,0.08974232732051918
2014Q3,14194.055,154554.12399999998,0.09183873346530697
2014Q4,15084.709,170961.155,0.08823471624299684
2015Q1,16409.724000000002,150971.381,0.1086942696775093
2015Q2,18536.864,170411.638,0.10877698388181681
2015Q3,19987.036,174017.589,0.11485641258941934
2015Q4,20499.913,185068.646,0.11076923856675322
2016Q1,15322.925,229092.72400000002,0.06688525385031432
2016Q2,14751.031,194229.32400000002,0.07594646728009
2016Q3,15273.32,203960.439,0.07488373762521662
2016Q4,14174.849,197405.46,0.07180575957726802
2017Q1,13554.059,207918.05800000002,0.0651894266923174
2017Q2,15481.188,203379.25,0.0761198008154716
2017Q3,16256.483,182336.767,0.08915636307185375
2017Q4,15161.086,182692.283,0.08298700826898091
2018Q1,15415.35,171007.396,0.09014434673924863
2018Q2,17591.613,166951.661,0.105369499738011
2018Q3,17516.414,171460.664,0.10215995664171697
2018Q4,18822.439,173384.589,0.10855889273988473
2019Q1,20545.564,180747.07,0.11367024649417552
2019Q2,21767.82,180105.17799999999,0.12086171114969277
2019Q3,22323.121,182687.945,0.12219263290744224
2019Q4,21151.597999999998,181628.128,0.11645551948869945
2020Q1,27422.194,187327.71300000002,0.14638621035212232
2020Q2,15573.999,165352.329,0.0941867531844683
2020Q3,11878.247,145801.43,0.08146865912083304
2020Q4,17563.292,142877.957,0.12292513393091141
2021Q1,23565.524,149155.544,0.15799294728193275
2021Q2,22361.789,159859.22,0.13988426191495243
2021Q3,26592.361,138498.564,0.19200459724622126
2021Q4,23680.442,191516.22699999998,0.12364718317054148
2022Q1,21836.935999999998,211497.22,0.10324928147991731
2022Q2,27314.029,223619.391,0.12214517210629555
2022Q3,29774.554,262736.733,0.11332467165906338
2022Q4,28140.078,285313.789,0.09862852439984947
2023Q1,23252.61,284482.89,0.08173640952536723
2023Q2,25695.428,290585.51,0.08842639125398923
2023Q3,26097.844,299819.884,0.08704507403518306
2023Q4,26360.474,304579.441,0.08654712187222117
2024Q1,25423.444,296986.01900000003,0.08560485131793358
2024Q2,29124.003999999997,295709.098,0.0984886978350595
2024Q3,30812.887000000002,303713.228,0.10145388530788656
2024Q4,28732.453,302118.478,0.09510326276699964
2025Q1,27259.868,328388.358,0.08301106703667004
2025Q2,27120.325,342985.72699999996,0.079071293249471
2025Q3,28178.289,369598.148,0.07624034144240355
2025Q4,29130.678,376441.74199999997,0.07738429283966071
2026Q1,34677.825,380170.24,0.0912165691875303
2026Q2,28685.534,385622.881,0.07438753096188813
2026Q3,31079.674,388973.576,0.07990176175874733
