countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
argentina,bbva_argentina,2010-02-27,96.461,23155.478000000003,26391.593,1357.066,261.249,1245.516,0.20975162101490466,3139.654,96.461,23251.939000000002
argentina,bbva_argentina,2010-05-27,74.743,23547.030000000002,26916.935,1278.218,159.674,1126.59,0.14173212970113352,3295.162,74.743,23621.773
argentina,bbva_argentina,2010-08-27,86.546,25255.537000000004,28350.63,1379.989,203.373,1083.762,0.1876546695676726,3008.547,86.546,25342.083000000002
argentina,bbva_argentina,2010-11-27,213.975,30380.309,34121.464,1401.467,437.26,1565.399,0.2793281457315355,3527.18,213.975,30594.284
argentina,bbva_argentina,2011-02-27,282.63,28371.509,32580.246,1456.822,397.872,1551.766,0.25639948291172765,3926.107,282.63,28654.139
argentina,bbva_argentina,2011-05-27,417.229,31803.394000000004,35468.139,1612.107,195.482,1324.195,0.1476232730073743,3247.516,417.229,32220.623000000003
argentina,bbva_argentina,2011-08-27,542.036,29178.205,33042.764,2125.868,197.004,1126.112,0.1749417464692677,3322.523,542.036,29720.241
argentina,bbva_argentina,2011-11-27,886.519,32131.436999999998,36467.322,1733.943,114.709,1304.867,0.08790857612308381,3449.366,886.519,33017.956
argentina,bbva_argentina,2012-02-27,1216.064,33839.215,39005.645,2515.861,498.382,2017.1,0.24707847900451144,3950.366,1216.064,35055.278999999995
argentina,bbva_argentina,2012-05-27,1287.363,34301.891,39787.328,2141.942,240.518,1849.245,0.13006280941681606,4198.074,1287.363,35589.254
argentina,bbva_argentina,2012-08-27,1493.343,33559.658,39592.599,1845.314,330.853,1963.279,0.16852062289669478,4539.598,1493.343,35053.001000000004
argentina,bbva_argentina,2012-11-27,1362.652,35254.829,41584.172,1465.82,417.374,2149.913,0.19413529756785508,4966.691,1362.652,36617.481
argentina,bbva_argentina,2013-02-27,1309.382,38225.28,44784.579,1879.436,274.934,2282.681,0.12044346100046394,5249.917,1309.382,39534.662
argentina,bbva_argentina,2013-05-27,1056.35,39478.456000000006,46140.571,1855.098,344.152,2495.274,0.13792152685436548,5605.765,1056.35,40534.806000000004
argentina,bbva_argentina,2013-08-27,1330.649,42103.331,49308.628,1547.771,255.463,2491.95,0.10251529926362889,5874.648,1330.649,43433.979999999996
argentina,bbva_argentina,2013-11-27,1382.311,47147.615000000005,54978.499,1663.666,560.698,3108.455,0.18037835516357806,6448.573,1382.311,48529.92600000001
argentina,bbva_argentina,2014-02-27,1816.923,49378.126000000004,58523.624,2063.205,863.931,3601.58,0.23987555461769558,7328.575,1816.923,51195.049000000006
argentina,bbva_argentina,2014-05-27,2142.622,53918.507999999994,64771.464,2076.985,1362.118,4863.737,0.2800558500593268,8710.334,2142.622,56061.13
argentina,bbva_argentina,2014-08-27,2264.497,57007.134,68366.053,1978.548,399.051,4035.146,0.09889381945535551,9094.422,2264.497,59271.631
argentina,bbva_argentina,2014-11-27,2594.38,62588.571,74947.272,2320.9,628.97,4346.963,0.14469182277373882,9764.321,2594.38,65182.951
argentina,bbva_argentina,2015-02-27,603.565,63077.407,74288.906,2857.676,814.357,4709.686,0.1729111027784018,10607.934,603.565,63680.972
argentina,bbva_argentina,2015-05-27,650.122,68956.483,81177.53,2807.446,930.946,5127.124,0.1815727491669794,11570.925,650.122,69606.605
argentina,bbva_argentina,2015-08-27,805.981,74966.82800000001,87571.1,2565.049,667.21,5042.876,0.13230743726397398,11798.291,805.981,75772.80900000001
argentina,bbva_argentina,2015-11-27,1172.399,78177.833,92177.134,2626.811,998.07,5734.659,0.17404173465240044,12826.902,1172.399,79350.232
argentina,bbva_argentina,2016-02-27,1833.981,94847.71800000001,110736.198,5067.29,1188.261,6755.956,0.17588347230206947,14054.499,1833.981,96681.69900000001
argentina,bbva_argentina,2016-05-27,1454.47,98608.089,115318.807,5925.798,1165.084,7224.37,0.1612713634545296,15256.248,1454.47,100062.55900000001
argentina,bbva_argentina,2016-08-27,1029.709,115297.108,131589.234,5028.406,963.258,8021.88,0.12007883438794896,15262.417,1029.709,116326.817
argentina,bbva_argentina,2016-11-27,1852.895,112814.22399999999,130932.897,5419.491,932.925,7736.836,0.12058223801047352,16265.778,1852.895,114667.11899999999
argentina,bbva_argentina,2017-02-27,1439.253,133233.282,151752.711,14176.644,582.405,7952.759,0.0732330754647538,17080.176,1439.253,134672.535
argentina,bbva_argentina,2017-05-27,1347.625,165322.666,184364.247,10751.229,555.175,9046.626,0.06136818301099216,17693.956,1347.625,166670.291
argentina,bbva_argentina,2017-08-27,3329.939,151677.59199999998,172447.778,7720.359,983.907,8373.414,0.11750368487692117,17440.247,3329.939,155007.531
argentina,bbva_argentina,2017-11-27,3391.691,171438.64200000002,200056.912,6156.681,1554.968,9608.331,0.16183539055846433,25226.579,3391.691,174830.333
argentina,bbva_argentina,2018-02-27,16746.138,165961.536,212944.734,7977.326,1385.743,10345.637,0.13394467638870375,30237.06,16746.138,182707.674
argentina,bbva_argentina,2018-05-27,19166.737,172937.491,224274.443,8468.784,1545.298,12696.977,0.12170597772997462,32170.215,19166.737,192104.228
argentina,bbva_argentina,2018-08-27,25212.335,209600.22499999998,268228.122,11931.598,2123.92,13740.408,0.15457474042983296,33415.562,25212.335,234812.55999999997
argentina,bbva_argentina,2018-11-27,29427.691,268826.44700000004,333982.353,18477.265,3007.841,19075.651,0.1576795989819692,35728.215,29427.691,298254.13800000004
argentina,bbva_argentina,2019-02-27,36190.607,279841.81899999996,354614.203,15570.831,2936.628,23608.824,0.12438688178623383,38581.777,36190.607,316032.426
argentina,bbva_argentina,2019-05-27,39534.586,303798.582,387741.996,15101.825,4870.007,45303.232,0.1074980036744398,44408.828,39534.586,343333.168
argentina,bbva_argentina,2019-08-27,30688.482,313393.734,392891.625,15856.359,8562.563,51621.892,0.16587077048628904,48809.409,30688.482,344082.216
argentina,bbva_argentina,2019-11-27,48818.222,306714.16599999997,414077.175,28259.398,7749.114,57252.85,0.1353489651606863,58544.787,48818.222,355532.388
argentina,bbva_argentina,2020-02-27,57578.077,453965.061,614814.426,63610.25,-2780.326,69083.117,-0.04024609949200758,103271.288,57578.077,511543.138
argentina,bbva_argentina,2020-05-27,53955.922,369923.33900000004,512654.275,37326.337,1926.631,46426.548,0.041498476259746904,88775.014,53955.922,423879.26100000006
argentina,bbva_argentina,2020-08-27,37562.638,409568.09800000006,542079.684,50468.432,6246.363,48289.521,0.1293523495501229,94948.948,37562.638,447130.73600000003
argentina,bbva_argentina,2020-11-27,46087.567,437057.639,589836.356,39357.394,5428.18,54122.19,0.10029490676559837,106691.15,46087.567,483145.206
